,ID,trend_Ori,Pvalue_Ori,trends_Mod_yue,Pvalue_Mod_yue,trends_Mod_rao,Pvalue_Mod_rao,trends_seasonal,Pvalue_seasonal,test
148,310311,no trend,0.7337446390427829,no trend,0.641830476284112,no trend,0.7999197401226226,no trend,0.3155114690343439,mandal kendal
149,310421,decreasing,0.009792804740982541,decreasing,0.007716676810691325,no trend,0.10044336098515272,decreasing,0.01962441497663958,mandal kendal
150,310511,no trend,0.1228752386149774,no trend,0.18159748202797577,no trend,0.4058928838420006,no trend,0.0708084540220888,mandal kendal
151,310611,decreasing,0.04874907221896074,decreasing,0.023491429890245108,no trend,0.2707280141536046,no trend,0.1791091927267221,mandal kendal
152,311511,increasing,0.0026542573421912685,increasing,6.086908754809883e-12,increasing,0.0,increasing,0.04653958084700571,mandal kendal
153,311521,decreasing,0.00504825933241837,decreasing,0.002831274203669798,decreasing,0.023405754138241974,decreasing,0.006378218540458391,mandal kendal
154,311522,no trend,0.2868243523295635,no trend,0.33935740307039186,no trend,0.554486846466508,no trend,0.1375638939099033,mandal kendal
155,312121,decreasing,0.00041809149349014696,decreasing,3.978148252592462e-06,decreasing,0.023078751944986875,decreasing,0.0015680818590886325,mandal kendal
156,312211,decreasing,0.005012555588863821,decreasing,1.5514656293014184e-07,decreasing,0.00026921113509326133,decreasing,0.009062603720564555,mandal kendal
157,312511,no trend,0.5194647275742295,no trend,0.6119233087697107,no trend,0.7314581384409478,no trend,0.9436280222029834,mandal kendal
158,312611,decreasing,0.04003389799749324,decreasing,0.00016369558812634466,no trend,0.09199167557978538,no trend,0.0711968892752517,mandal kendal
159,312612,no trend,0.873315765691651,no trend,0.8406262814166598,no trend,0.9251118550498871,no trend,0.6206179464376897,mandal kendal
160,312711,no trend,0.10940794443278845,decreasing,0.016642148102337995,no trend,0.2014579066784019,no trend,0.05623780387727595,mandal kendal
161,312811,no trend,0.08542953589619828,decreasing,0.029830531426100038,no trend,0.29175651763450716,no trend,0.19200996056052677,mandal kendal
162,313011,decreasing,0.0024410111151176306,decreasing,3.907949900572305e-05,no trend,0.057791101304677905,no trend,0.054284238516035144,mandal kendal
163,313511,decreasing,0.03280516514706,decreasing,0.007153826189947754,no trend,0.054542575578812036,no trend,0.271441309374989,mandal kendal
164,313911,no trend,0.42862757938683416,no trend,0.2008861116817955,no trend,0.35565011679128133,no trend,0.16130422648351028,mandal kendal
165,313912,decreasing,0.007532162576987966,decreasing,0.00026257271949248207,no trend,0.07816547064825397,decreasing,0.00031066034263926845,mandal kendal
166,313921,no trend,0.9339206658120107,no trend,0.924981575172914,no trend,0.9500131962702341,no trend,1.0,mandal kendal
