cuest_id_b,cuest_id,time,parcela,cultivo,temporary_crop,age,gender,superf_parcela_has,Y,X,provparcela_cod,munparcela_cod,month_siembra,year_siembra,since_siembra,month_harvest,year_harvest,VP_HA,treat_status_fu,patca
3365,H0152,0. Baseline,11,puerro,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,noviembre,2011,1982,abril,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,rabano,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,marzo,2011,1982,octubre,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,cilantro verde,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,julio,2011,1982,diciembre,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,rabano,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,julio,2011,1982,diciembre,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,puerro,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,marzo,2011,1982,junio,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,lechuga,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,julio,2011,1982,diciembre,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,puerro,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,septiembre,2011,1982,agosto,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,espinaca,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,julio,2011,1982,abril,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,espinaca,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,marzo,2011,1982,febrero,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,rabano,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,enero,2011,1982,febrero,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,lechuga,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,noviembre,2011,1982,junio,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,puerro,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,julio,2011,1982,diciembre,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,rabano,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,septiembre,2011,1982,agosto,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,lechuga,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,enero,2011,1982,febrero,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,lechuga,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,marzo,2011,1982,agosto,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,espinaca,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,septiembre,2011,1982,agosto,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,rabano,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,noviembre,2011,1982,abril,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,puerro,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,enero,2011,1982,febrero,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,lechuga,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,mayo,2011,1982,octubre,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,rabano,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,mayo,2011,1982,junio,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,lechuga,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,septiembre,2011,1982,abril,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,espinaca,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,enero,2011,1982,noviembre,2001,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,apio,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,septiembre,2011,1982,diciembre,2011,807.9246000000001,0. Pure Control,0
3365,H0152,0. Baseline,11,espinaca,1,47,Male,.75455987,19.396272,-70.55483700000001,espaillat,moca,mayo,2011,1982,junio,2011,807.9246000000001,0. Pure Control,0
3374,H0156,0. Baseline,12,plátano,0,48,Male,.94319987,19.428423,-70.607866,santiago,licey al medio,mayo,2002,2002,,,2262.188720703125,0. Pure Control,0
3374,H0156,0. Baseline,11,plátano,0,48,Male,2.8295996,19.397899,-70.584081,espaillat,moca,mayo,2002,2002,,,2262.188720703125,0. Pure Control,0
3375,H0138,0. Baseline,21,berenjena,1,63,Male,2.0121598,19.431086,-70.506591,espaillat,juan lopez,marzo,2011,2005,diciembre,2011,7069.33984375,0. Pure Control,0
3380,H0151,0. Baseline,21,espinaca,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,enero,2011,1975,septiembre,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,lechuga,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,enero,2011,1975,marzo,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,puerro,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,julio,2011,1975,mayo,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,puerro,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,enero,2011,1975,julio,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,espinaca,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,julio,2011,1975,marzo,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,lechuga,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,mayo,2011,1975,noviembre,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,lechuga,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,marzo,2011,1975,julio,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,lechuga,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,septiembre,2011,1975,septiembre,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,rabano,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,mayo,2011,1975,mayo,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,espinaca,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,mayo,2011,1975,mayo,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,puerro,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,marzo,2011,1975,septiembre,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,rabano,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,julio,2011,1975,septiembre,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,plátano,0,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,mayo,2008,1975,,,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,espinaca,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,marzo,2011,1975,julio,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,rabano,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,marzo,2011,1975,noviembre,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,rabano,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,septiembre,2011,1975,marzo,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,puerro,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,mayo,2011,1975,noviembre,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,rabano,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,enero,2011,1975,julio,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,lechuga,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,julio,2011,1975,mayo,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,espinaca,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,septiembre,2011,1975,noviembre,2011,807.9246000000001,0. Pure Control,0
3380,H0151,0. Baseline,21,puerro,1,55,Male,.23265597,19.398208,-70.55718899999999,espaillat,moca,septiembre,2011,1975,marzo,2011,807.9246000000001,0. Pure Control,0
3384,H0131,0. Baseline,11,plátano,0,81,Male,1.5719998,19.431721,-70.57383400000001,espaillat,moca,octubre,2007,1952,,,2827.73583984375,0. Pure Control,0
3386,H0129,0. Baseline,11,plátano,0,50,Female,1.2575998,19.444803,-70.57051300000001,espaillat,moca,octubre,2010,2010,,,1696.641479492188,0. Pure Control,0
3415,H0458,0. Baseline,11,plátano,0,51,Male,1.8863997,19.83031,-71.001232,puerto plata,luperon,octubre,2010,2000,,,4524.37744140625,3. Treated Beneficiaries,1
3424,H0380,0. Baseline,11,,0,49,Male,1.8863997,19.798814,-70.991668,puerto plata,luperon,,,,,,0,2. Intended Beneficiaries,1
3431,H0282,0. Baseline,12,cereza,0,47,Male,.94319987,19.753255,-70.82124899999999,puerto plata,luperon,octubre,2008,2008,,,6786.56640625,3. Treated Beneficiaries,1
3431,H0282,0. Baseline,11,lechoza,1,47,Male,1.5719998,19.752398,-70.823576,puerto plata,luperon,octubre,2011,2011,abril,2012,6786.56640625,3. Treated Beneficiaries,1
3443,H0220,0. Baseline,12,pasto,0,71,Male,44.015995,19.737462,-70.895504,puerto plata,imbert,mayo,1974,1974,,,0,1. Contaminated Control,0
3443,H0220,0. Baseline,11,pasto,0,71,Male,17.606398,19.73231,-70.91127400000001,puerto plata,imbert,mayo,1974,1974,,,0,1. Contaminated Control,0
3445,H0318,0. Baseline,13,pasto,0,42,Male,4.2129593,19.816955,-71.06750599999999,puerto plata,villa isabela,no recuerda,2001,2001,,,3341.869873046875,1. Contaminated Control,0
3445,H0318,0. Baseline,12,pasto,0,42,Male,5.4705591,19.806528,-71.01754200000001,puerto plata,villa isabela,no recuerda,2001,2001,,,3341.869873046875,1. Contaminated Control,0
3445,H0318,0. Baseline,11,plátano,0,42,Male,1.3833598,19.81977,-71.057382,puerto plata,villa isabela,mayo,2010,2011,,,3341.869873046875,1. Contaminated Control,0
3448,H0275,0. Baseline,12,pasto,0,70,Female,5.0303993,19.813858,-71.00832800000001,puerto plata,villa isabela,no recuerda,1970,1970,,,3079.090148925781,1. Contaminated Control,0
3448,H0275,0. Baseline,11,pasto,0,70,Female,1.8863997,19.814559,-71.003044,puerto plata,villa isabela,no recuerda,1970,1970,,,3079.090148925781,1. Contaminated Control,0
3449,H0280,0. Baseline,11,plátano,0,52,Male,2.5151997,19.841034,-71.022453,puerto plata,villa isabela,noviembre,2010,2010,,,2827.73583984375,3. Treated Beneficiaries,1
3449,H0280,0. Baseline,12,pasto,0,52,Male,5.0303993,19.819747,-71.042114,puerto plata,villa isabela,no recuerda,2002,1998,,,2827.73583984375,3. Treated Beneficiaries,1
3449,H0280,0. Baseline,21,pasto,0,52,Male,2.5151997,19.753579,-70.824797,puerto plata,villa isabela,no recuerda,2004,1998,,,2827.73583984375,3. Treated Beneficiaries,1
3449,H0280,0. Baseline,13,pasto,0,52,Male,1.7606398,19.819593,-71.041167,puerto plata,villa isabela,no recuerda,2003,1998,,,2827.73583984375,3. Treated Beneficiaries,1
3458,H0799,0. Baseline,11,pasto,0,60,Male,10.752479,19.396808,-70.93876400000001,santiago,san jose de las matas,no recuerda,2009,1990,,,0,2. Intended Beneficiaries,1
3514,H0140,0. Baseline,21,berenjena,1,42,Male,2.2007997,19.425526,-70.513926,espaillat,juan lopez,marzo,2011,2009,diciembre,2011,8143.87939453125,0. Pure Control,0
3540,H1244,0. Baseline,11,,0,52,Male,1.2575998,18.406295,-71.62893699999999,independencia,duverge,,,,,,0,0. Pure Control,0
3542,H1243,0. Baseline,11,,0,70,Male,1.8863997,18.399213,-71.617684,independencia,duverge,,,,,,0,0. Pure Control,0
3554,H1237,0. Baseline,11,,0,61,Male,1.6977597,18.486563,-71.85119299999999,independencia,jimani,,,,,,0,0. Pure Control,0
3557,H1249,0. Baseline,11,,0,51,Male,3.1439996,18.395203,-71.592804,independencia,duverge,,,,,,0,0. Pure Control,0
3558,H1242,0. Baseline,11,yuca,1,68,Male,1.2575998,18.394247,-71.624122,independencia,duverge,marzo,2011,1981,enero,2012,659.8050537109375,0. Pure Control,0
3560,H1265,0. Baseline,11,,0,49,Male,2.2007997,18.402499,-71.594126,independencia,duverge,,,,,,0,0. Pure Control,0
3566,H1253,0. Baseline,11,guineo,0,47,Male,1.8863997,18.409788,-71.632244,independencia,duverge,mayo,2007,1991,,,0,0. Pure Control,0
3625,H1287,0. Baseline,11,,0,76,Male,1.8863997,18.433421,-71.776312,independencia,jimani,,,,,,0,0. Pure Control,0
3627,H1279,0. Baseline,11,,0,45,Male,1.5719998,18.435236,-71.771978,independencia,distrito,,,,,,0,0. Pure Control,0
3631,H1240,0. Baseline,21,plátano,0,72,Male,.31439996,18.39906,-71.59379800000001,independencia,duverge,diciembre,2002,1952,,,2171.701171875,0. Pure Control,0
3632,H1288,0. Baseline,11,,0,58,Male,1.2575998,18.43593,-71.777091,independencia,distrito,,,,,,0,0. Pure Control,0
3689,H1284,0. Baseline,11,,0,42,Male,1.8863997,18.432705,-71.77879,independencia,jimani,,,,,,0,0. Pure Control,0
3692,H1292,0. Baseline,21,plátano,0,44,Male,2.5151997,18.483487,-71.85855100000001,independencia,duverge,marzo,2010,1990,,,377.0314636230469,0. Pure Control,0
3692,H1292,0. Baseline,11,,0,44,Male,1.8863997,18.487378,-71.859054,independencia,duverge,,,,,,377.0314636230469,0. Pure Control,0
3692,H1292,0. Baseline,21,sandia,1,44,Male,2.5151997,18.483487,-71.85855100000001,independencia,duverge,septiembre,2011,1990,diciembre,2011,377.0314636230469,0. Pure Control,0
3694,H1293,0. Baseline,11,,0,54,Male,1.5719998,18.490254,-71.858086,independencia,duverge,,,,,,0,0. Pure Control,0
3705,H1221,0. Baseline,11,guineo,0,64,Male,2.5151997,18.308657,-71.418711,independencia,mella,agosto,2008,1992,,,4712.89306640625,0. Pure Control,0
3709,H1298,0. Baseline,11,pasto,0,27,Male,1.8863997,18.485699,-71.86015999999999,independencia,jimani,no recuerda,1998,1998,,,0,0. Pure Control,0
3711,H1295,0. Baseline,11,,0,43,Male,4.4015994,18.484362,-71.855839,independencia,jimani,,,,,,0,0. Pure Control,0
3712,H1275,0. Baseline,11,,0,72,Female,1.8863997,18.431412,-71.77257299999999,independencia,jimani,,,,,,0,0. Pure Control,0
3713,H1278,0. Baseline,11,,0,66,Male,1.5091197,18.429019,-71.78328399999999,independencia,jimani,,,,,,0,0. Pure Control,0
3714,H1277,0. Baseline,11,limon,0,62,Male,1.8863997,18.427899,-71.768443,independencia,jimani,no recuerda,2008,2008,,,2262.188720703125,0. Pure Control,0
3715,H1274,0. Baseline,11,,0,58,Male,1.8863997,18.427404,-71.77179599999999,independencia,jimani,,,,,,0,0. Pure Control,0
3718,H1282,0. Baseline,11,,0,67,Male,1.2575998,18.424549,-71.78182099999999,independencia,jimani,,,,,,0,0. Pure Control,0
3719,H1276,0. Baseline,11,maiz grano/mazorca,1,63,Male,1.8863997,18.433942,-71.769092,independencia,duverge,mayo,2011,1977,septiembre,2011,565.5471801757813,0. Pure Control,0
3720,H1230,0. Baseline,11,habichuela negra,1,70,Female,2.2007997,18.317827,-71.593568,independencia,duverge,octubre,2011,1992,diciembre,2011,2183.012084960938,0. Pure Control,0
3720,H1230,0. Baseline,11,maiz grano/mazorca,1,70,Female,2.2007997,18.317827,-71.593568,independencia,duverge,mayo,2011,1992,septiembre,2011,2183.012084960938,0. Pure Control,0
3721,H1285,0. Baseline,11,plátano,0,58,Male,1.8863997,18.429946,-71.780366,independencia,jimani,agosto,2010,2000,,,2827.735900878906,0. Pure Control,0
3721,H1285,0. Baseline,11,maiz grano/mazorca,1,58,Male,1.8863997,18.429946,-71.780366,independencia,jimani,abril,2011,2000,agosto,2011,2827.735900878906,0. Pure Control,0
3722,H1228,0. Baseline,11,habichuela negra,1,68,Male,2.5151997,18.346994,-71.568029,independencia,duverge,octubre,2011,1974,diciembre,2011,601.3651733398438,0. Pure Control,0
3723,H1231,0. Baseline,12,berenjena,1,49,Male,2.5151997,18.350104,-71.567941,independencia,duverge,marzo,2011,2005,octubre,2011,2431.852905273438,0. Pure Control,0
3723,H1231,0. Baseline,11,habichuela negra,1,49,Male,2.2636797,18.347488,-71.569351,independencia,duverge,octubre,2011,2006,diciembre,2011,2431.852905273438,0. Pure Control,0
3726,H1629,0. Baseline,11,limon,0,73,Male,20.121597,18.692118,-70.988297,azua,padre las casas,marzo,2010,2010,,,809.36083984375,3. Treated Beneficiaries,1
3726,H1629,0. Baseline,11,ají,1,73,Male,20.121597,18.692118,-70.988297,azua,padre las casas,junio,2011,2011,septiembre,2011,809.36083984375,3. Treated Beneficiaries,1
3726,H1629,0. Baseline,11,guineo,0,73,Male,20.121597,18.692118,-70.988297,azua,padre las casas,abril,1990,1990,,,809.36083984375,3. Treated Beneficiaries,1
3727,H1603,0. Baseline,12,maiz grano/mazorca,1,45,Male,9.1175985,18.633328,-70.754194,azua,padre las casas,abril,2011,1990,agosto,2011,4806.763036727905,1. Contaminated Control,0
3727,H1603,0. Baseline,11,maiz grano/mazorca,1,45,Male,1.5091197,18.62768,-70.75964500000001,azua,padre las casas,agosto,2011,1990,enero,2012,4806.763036727905,1. Contaminated Control,0
3727,H1603,0. Baseline,14,aguacate,0,45,Male,9.872159,18.467002,-70.578204,azua,padre las casas,abril,2000,2000,,,4806.763036727905,1. Contaminated Control,0
3727,H1603,0. Baseline,11,habichuela roja,1,45,Male,1.5091197,18.62768,-70.75964500000001,azua,padre las casas,agosto,2011,1990,noviembre,2011,4806.763036727905,1. Contaminated Control,0
3727,H1603,0. Baseline,13,auyama,1,45,Male,4.0871997,18.634757,-70.767438,azua,padre las casas,abril,2011,1990,diciembre,2011,4806.763036727905,1. Contaminated Control,0
3727,H1603,0. Baseline,12,guandul,1,45,Male,9.1175985,18.633328,-70.754194,azua,padre las casas,abril,2011,1990,noviembre,2011,4806.763036727905,1. Contaminated Control,0
3727,H1603,0. Baseline,13,yuca,1,45,Male,4.0871997,18.634757,-70.767438,azua,padre las casas,abril,2011,1990,abril,2012,4806.763036727905,1. Contaminated Control,0
3727,H1603,0. Baseline,12,habichuela roja,1,45,Male,9.1175985,18.633328,-70.754194,azua,padre las casas,abril,2011,1990,julio,2011,4806.763036727905,1. Contaminated Control,0
3728,H1677,0. Baseline,11,maiz grano/mazorca,1,35,Female,1.8863997,18.773368,-70.891994,azua,padre las casas,abril,2011,2009,agosto,2011,2415.514904022217,2. Intended Beneficiaries,1
3728,H1677,0. Baseline,11,guandul,1,35,Female,1.8863997,18.773368,-70.891994,azua,padre las casas,abril,2011,2009,diciembre,2011,2415.514904022217,2. Intended Beneficiaries,1
3728,H1677,0. Baseline,11,auyama,1,35,Female,1.8863997,18.773368,-70.891994,azua,padre las casas,abril,2011,2009,noviembre,2011,2415.514904022217,2. Intended Beneficiaries,1
3753,H1289,0. Baseline,11,,0,31,Male,1.2575998,18.430068,-71.772694,independencia,jimani,,,,,,0,0. Pure Control,0
3755,H1286,0. Baseline,11,maiz grano/mazorca,1,36,Male,1.2575998,18.425169,-71.77547,independencia,jimani,febrero,2011,1980,junio,2011,527.8440551757813,0. Pure Control,0
3767,H1280,0. Baseline,11,maiz grano/mazorca,1,54,Male,1.2575998,18.426375,-71.781766,independencia,jimani,marzo,2011,1986,agosto,2011,603.2503051757813,0. Pure Control,0
3768,H1281,0. Baseline,11,,0,56,Male,.62879992,18.430436,-71.76933699999999,independencia,jimani,,,,,,0,0. Pure Control,0
3776,H2086,0. Baseline,11,maiz grano/mazorca,1,57,Male,3.1439996,18.79905,-71.073384,san juan,juan de herrera,mayo,2011,2010,septiembre,2011,562.5309448242188,2. Intended Beneficiaries,1
3776,H2086,0. Baseline,11,guandul,1,57,Male,3.1439996,18.79905,-71.073384,san juan,juan de herrera,mayo,2011,2010,septiembre,2011,562.5309448242188,2. Intended Beneficiaries,1
3776,H2086,0. Baseline,11,yautia,1,57,Male,3.1439996,18.79905,-71.073384,san juan,juan de herrera,mayo,2011,2010,mayo,2012,562.5309448242188,2. Intended Beneficiaries,1
3781,H1631,0. Baseline,11,,0,60,Male,3.7727995,18.728467,-70.94636199999999,azua,padre las casas,,,,,,0,1. Contaminated Control,0
3782,H1678,0. Baseline,11,aguacate,0,63,Male,8.1743994,18.728161,-70.94939100000001,azua,padre las casas,no recuerda,2002,2002,,,3076.57666015625,2. Intended Beneficiaries,1
3782,H1678,0. Baseline,12,,0,63,Male,7.8599992,18.746346,-70.914641,azua,padre las casas,,,,,,3076.57666015625,2. Intended Beneficiaries,1
3782,H1678,0. Baseline,11,cafe,0,63,Male,8.1743994,18.728161,-70.94939100000001,azua,padre las casas,no recuerda,1997,1997,,,3076.57666015625,2. Intended Beneficiaries,1
3783,H1541,0. Baseline,11,cafe,0,42,Male,2.2007997,18.721062,-70.882015,azua,padre las casas,julio,2007,2008,,,3544.095703125,3. Treated Beneficiaries,1
3783,H1541,0. Baseline,11,aguacate,0,42,Male,2.2007997,18.721062,-70.882015,azua,padre las casas,mayo,2008,2007,,,3544.095703125,3. Treated Beneficiaries,1
3783,H1541,0. Baseline,12,auyama,1,42,Male,4.4015994,18.902799,-70.858002,azua,padre las casas,mayo,2011,1997,noviembre,2011,3544.095703125,3. Treated Beneficiaries,1
3783,H1541,0. Baseline,12,guandul,1,42,Male,4.4015994,18.902799,-70.858002,azua,padre las casas,abril,2011,1997,noviembre,2011,3544.095703125,3. Treated Beneficiaries,1
3787,H1683,0. Baseline,11,limon,0,41,Male,11.632798,18.733993,-70.91039000000001,azua,padre las casas,abril,2010,2010,,,496.9274749755859,3. Treated Beneficiaries,1
3787,H1683,0. Baseline,11,habichuela roja,1,41,Male,11.632798,18.733993,-70.91039000000001,azua,padre las casas,abril,2011,no recuerda,julio,2011,496.9274749755859,3. Treated Beneficiaries,1
3787,H1683,0. Baseline,11,guandul,1,41,Male,11.632798,18.733993,-70.91039000000001,azua,padre las casas,abril,2011,no recuerda,noviembre,2011,496.9274749755859,3. Treated Beneficiaries,1
3787,H1683,0. Baseline,11,maiz grano/mazorca,1,41,Male,11.632798,18.733993,-70.91039000000001,azua,padre las casas,abril,2011,no recuerda,septiembre,2011,496.9274749755859,3. Treated Beneficiaries,1
3787,H1683,0. Baseline,11,aguacate,0,41,Male,11.632798,18.733993,-70.91039000000001,azua,padre las casas,abril,2010,2010,,,496.9274749755859,3. Treated Beneficiaries,1
3789,H1681,0. Baseline,11,,0,45,Male,2.2007997,18.725346,-70.892527,azua,padre las casas,,,,,,1083.588424682617,3. Treated Beneficiaries,1
3790,H1672,0. Baseline,11,limon,0,56,Male,12.575998,18.713262,-70.94209600000001,azua,padre las casas,abril,2000,2000,,,6594.123062133789,2. Intended Beneficiaries,1
3790,H1672,0. Baseline,11,aguacate,0,56,Male,12.575998,18.713262,-70.94209600000001,azua,padre las casas,abril,2000,2000,,,6594.123062133789,2. Intended Beneficiaries,1
3790,H1672,0. Baseline,11,maiz grano/mazorca,1,56,Male,12.575998,18.713262,-70.94209600000001,azua,padre las casas,abril,2011,no recuerda,agosto,2011,6594.123062133789,2. Intended Beneficiaries,1
3790,H1672,0. Baseline,11,guandul,1,56,Male,12.575998,18.713262,-70.94209600000001,azua,padre las casas,abril,2011,1987,noviembre,2011,6594.123062133789,2. Intended Beneficiaries,1
3790,H1672,0. Baseline,11,habichuela roja,1,56,Male,12.575998,18.713262,-70.94209600000001,azua,padre las casas,abril,2011,1987,julio,2011,6594.123062133789,2. Intended Beneficiaries,1
3792,H1622,0. Baseline,11,,0,38,Male,1.6348798,18.505151,-70.587416,azua,padre las casas,,,,,,0,2. Intended Beneficiaries,1
3807,H1467,0. Baseline,11,,0,58,Male,1.2575998,18.452733,-70.643343,azua,azua,,,,,,0,0. Pure Control,0
3832,H2159,0. Baseline,11,pasto,0,36,Female,3.1439996,18.882355,-71.26045499999999,san juan,vallejuelo,marzo,2009,2009,,,0,3. Treated Beneficiaries,1
3837,H2214,0. Baseline,11,pasto,0,65,Male,.94319987,18.775982,-71.549012,san juan,vallejuelo,agosto,2001,2000,,,0,2. Intended Beneficiaries,1
3846,H2116,0. Baseline,11,pasto,0,55,Male,6.4766393,18.924435,-71.51804199999999,san juan,pedro corto,no recuerda,1990,1990,,,0,0. Pure Control,0
3850,H2102,0. Baseline,11,pasto,0,58,Male,2.8295996,18.945386,-71.262174,san juan,san juan de la maguana,no recuerda,1980,1980,,,2639.22021484375,3. Treated Beneficiaries,1
3861,H1978,0. Baseline,11,,0,68,Male,6.036479,18.888173,-71.710384,elías piña,comendador,,,,,,0,3. Treated Beneficiaries,1
3863,H1984,0. Baseline,11,tabaco,1,49,Male,4.2758393,18.892192,-71.707842,elías piña,comendador,noviembre,2011,2011,febrero,2012,5954.87890625,3. Treated Beneficiaries,1
3865,H1973,0. Baseline,12,yuca,1,80,Male,1.8863997,18.709612,-71.68393399999999,elías piña,comendador,abril,2011,2005,enero,2012,1290.704360961914,3. Treated Beneficiaries,1
3865,H1973,0. Baseline,12,ñame,1,80,Male,1.8863997,18.709612,-71.68393399999999,elías piña,comendador,abril,2011,2005,noviembre,2011,1290.704360961914,3. Treated Beneficiaries,1
3865,H1973,0. Baseline,11,pasto,0,80,Male,1.5719998,18.87754,-71.680492,elías piña,comendador,no recuerda,2007,2007,,,1290.704360961914,3. Treated Beneficiaries,1
3867,H2209,0. Baseline,11,cebolla,1,56,Male,1.8863997,18.81643,-71.14840599999999,san juan,vallejuelo,diciembre,2011,1997,abril,2012,6937.37890625,3. Treated Beneficiaries,1
3867,H2209,0. Baseline,11,habichuela roja,1,56,Male,1.8863997,18.81643,-71.14840599999999,san juan,vallejuelo,septiembre,2011,1997,noviembre,2011,6937.37890625,3. Treated Beneficiaries,1
3868,H2150,0. Baseline,11,cebolla,1,48,Male,1.1318399,18.734852,-71.12656,san juan,vallejuelo,febrero,2011,1987,abril,2011,8789.021728515625,3. Treated Beneficiaries,1
3868,H2150,0. Baseline,11,habichuela roja,1,48,Male,1.1318399,18.734852,-71.12656,san juan,vallejuelo,septiembre,2011,1987,noviembre,2011,8789.021728515625,3. Treated Beneficiaries,1
3870,H2192,0. Baseline,11,habichuela roja,1,56,Male,1.8863997,18.819372,-71.150986,san juan,vallejuelo,septiembre,2011,1998,noviembre,2011,10149.68627929688,1. Contaminated Control,0
3870,H2192,0. Baseline,11,cebolla,1,56,Male,1.8863997,18.819372,-71.150986,san juan,vallejuelo,febrero,2011,1998,abril,2011,10149.68627929688,1. Contaminated Control,0
3873,H2212,0. Baseline,11,cebolla,1,54,Male,1.2575998,18.824062,-71.153756,san juan,vallejuelo,febrero,2011,1991,abril,2011,8262.644653320313,3. Treated Beneficiaries,1
3873,H2212,0. Baseline,11,habichuela roja,1,54,Male,1.2575998,18.824062,-71.153756,san juan,vallejuelo,septiembre,2011,1991,noviembre,2011,8262.644653320313,3. Treated Beneficiaries,1
3874,H2206,0. Baseline,11,habichuela negra,1,56,Male,1.8863997,18.666923,-71.352908,san juan,vallejuelo,septiembre,2011,1989,noviembre,2011,7264.139038085938,3. Treated Beneficiaries,1
