cuest_id_b,parcela,cultivo,temporary_,superf_par,Y,X,patca,correccion,corregido,corregido2,area
"3163","12",plátano,"0",1.509119700000000,19.405811000000000,-70.564705000000004,"0",Revisar área,ok,ok,15143.862
"3163","11",pasto,"0",6.287999200000000,19.365776999999998,-70.505589999999998,"0",Revisar  área,Se movió hacia la izquierda y arriba,"ok, arbustos",12015.266
"3179","21",plátano,"0",2.515199700000000,19.818452000000001,-70.992008999999996,"1",Centrar hacía la derecha,Se movió hacia la derecha y abajo,ok,15137.666
"3180","11",pasto,"0",0.943199870000000,19.823501999999998,-71.012337000000002,"1","Punto sobre la vía, mover hacía la derecha y revisar área",Se movió hacia la derecha y arriba,ok,15137.341
"3350","13",plátano,"0",0.314399960000000,19.807170000000003,-71.014781999999997,"0","Punto sobre copa de arbol, revisar cultivo","Revisar tipo de cultivo, se movió hacia abajo y derecha","ok, plamas revisar tipo cultivo",15137.265
"3384","11",plátano,"0",1.571999800000000,19.431721000000000,-70.573834000000019,"0",ok,ok,"ok, arboles",15143.728
"3386","11",plátano,"0",1.257599800000000,19.444803000000000,-70.570513000000020,"0",ok,ok,ok,16228.991
"3415","11",plátano,"0",1.886399700000000,19.830310000000001,-71.001232000000002,"1",Centrar,Se movió hacia la izquierda,ok,10535.995
"3449","11",plátano,"0",2.515199700000000,19.841034000000001,-71.022452999999999,"1",Centrar punto,Se movió hacia abajo y derecha,ok,15137.153
"3631","21",plátano,"0",0.314399960000000,18.399060000000002,-71.593798000000021,"0",Revisar área,ok,ok,15125.827
"3692","21",plátano,"0",2.515199700000000,18.483487000000000,-71.858551000000020,"0",Revisar área,ok,ok,15119.816
"949","11",cafe,"0",3.772799500000000,18.610898000000002,-70.728301000000002,"0",Revisar el área,ok,ok,15141.517
"949","12",aguacate,"0",1.571999800000000,18.614407000000000,-70.730096000000003,"0",ok,ok,ok,12673.184
"1109","21",berenjenas chinas,"1",0.628799920000000,19.316779999999998,-70.504563000000005,"0",ok,ok,ok,5953.938
"1659","11",batata,"1",3.143999600000000,19.470979000000000,-70.416320999999996,"0",Mover el punto a la mitad del cultivo,Se movío hacia la derecha y arriba,ok,14586.023
"2627","13",caña(no de azucar),"0",6.036479000000000,19.504272000000000,-71.284435000000002,"0","Punto sobre edificación, moverlo",Se movio hacia la derecha,ok,9512.069
"2627","11",auyama,"1",50.303992999999998,19.507826999999999,-71.279591999999980,"0","El punto se encuentra sobre la vía, revisar el área, se encuentran edificaciones.",Se movió hacia la derecha,ok,15132.506
"2843","11",arroz,"1",18.863998000000002,19.333318999999999,-71.721359000000021,"0",El punto se encuentra sobre una edificación,Se movió hacia la izquierda,"ok, arboles",15123.279
"3102","11",ají,"1",1.571999800000000,19.870113000000000,-71.069412000000000,"1","El punto se encuentra sobre la vía, es posible que el cultivo se encuentre hacia la derecha o a la izquierda, revisa área, al lado derecho cerca al punto se encuentra un río",Se movió hacia el lado iizquierdo,ok,26890.673
"3155","21",batata,"1",2.263679700000000,19.441659000000001,-70.568966000000003,"0",Centrar,Se movió hacia la derecha y abajo,ok,12010.814
"3168","12",batata,"1",1.634879800000000,19.406654999999997,-70.571920000000020,"0",Revisar el área,ok,ok,43655.536
"3179","11",auyama,"1",1.886399700000000,19.819866000000001,-70.989842000000010,"1",Centrar hacía la derecha,Se movió hacia la,ok,13543.625
"3182","11",batata,"1",1.571999800000000,19.848177000000000,-71.034700000000001,"1",Centrar,Se movió hacia la izquierda,ok,14325.498
"3183","14",ají,"1",0.377279940000000,19.855169000000000,-71.054818000000012,"1","El punto se encuetra sobre un arbol, mover el punto al centro del cultivo",Se movió hacia abajo,ok,10321.609
"3214","13",berenjena,"1",0.943199870000000,19.322129999999998,-71.243369000000001,"0",Revisar el área y tipo de cultivo,Revisar tipo de cultivo,"ok, revisar tipo de cultivo",15133.140
"3214","12",batata,"1",1.886399700000000,19.323100000000000,-71.233155999999980,"0",Revisar el área,ok,ok,15133.320
"3326","12",cebolla,"1",0.880319890000000,19.799530999999998,-70.975485000000020,"1","Revisar el área, centrar",Se movió hacia abajo,"ok, arboles",15137.919
"3375","21",berenjena,"1",2.012159800000000,19.431085999999997,-70.506591000000000,"0",ok,ok,ok,12410.600
"3514","21",berenjena,"1",2.200799700000000,19.425526000000001,-70.513925999999998,"0",ok,ok,"ok, arbustos",9493.377
